,ProteinName,FullPeptideName,transition_group_id,transition_name,RetentionTime,Annotation,PrecursorMz,MS1 Res,ProductMz,MS2 Res,Dwell,Fragmentor,Collision Energy,Cell Accelerator Voltage,LibraryIntensity,decoy,PeptideSequence,LabelType,PrecursorCharge,FragmentCharge,FragmentType,FragmentSeriesNumber,quantifying_transition,identifying_transition,detecting_transition
10377,HMDB:HMDB0040913,,HMDB:HMDB0040913,HMDB:HMDB0040913,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10378,HMDB:HMDB0038431,,HMDB:HMDB0038431,HMDB:HMDB0038431,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10379,HMDB:HMDB0009964,,HMDB:HMDB0009964,HMDB:HMDB0009964,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10380,HMDB:HMDB0046041,,HMDB:HMDB0046041,HMDB:HMDB0046041,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10381,HMDB:HMDB0043379,,HMDB:HMDB0043379,HMDB:HMDB0043379,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10382,HMDB:HMDB0047508,,HMDB:HMDB0047508,HMDB:HMDB0047508,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10383,HMDB:HMDB0011121,,HMDB:HMDB0011121,HMDB:HMDB0011121,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10384,HMDB:HMDB0039729,,HMDB:HMDB0039729,HMDB:HMDB0039729,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10385,HMDB:HMDB0035498,,HMDB:HMDB0035498,HMDB:HMDB0035498,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10386,HMDB:HMDB0032814,,HMDB:HMDB0032814,HMDB:HMDB0032814,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10387,HMDB:HMDB0046021,,HMDB:HMDB0046021,HMDB:HMDB0046021,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10388,HMDB:HMDB0043147,,HMDB:HMDB0043147,HMDB:HMDB0043147,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10389,HMDB:HMDB0046630,,HMDB:HMDB0046630,HMDB:HMDB0046630,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10390,HMDB:HMDB0011114,,HMDB:HMDB0011114,HMDB:HMDB0011114,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10391,HMDB:HMDB0033029,,HMDB:HMDB0033029,HMDB:HMDB0033029,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10392,HMDB:HMDB0029923,,HMDB:HMDB0029923,HMDB:HMDB0029923,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10393,HMDB:HMDB0116810,,HMDB:HMDB0116810,HMDB:HMDB0116810,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10394,HMDB:HMDB0045071,,HMDB:HMDB0045071,HMDB:HMDB0045071,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10395,HMDB:HMDB0031090,,HMDB:HMDB0031090,HMDB:HMDB0031090,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10396,HMDB:HMDB0046430,,HMDB:HMDB0046430,HMDB:HMDB0046430,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10397,HMDB:HMDB0012473,,HMDB:HMDB0012473,HMDB:HMDB0012473,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10398,HMDB:HMDB0062213,,HMDB:HMDB0062213,HMDB:HMDB0062213,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10399,HMDB:HMDB0034205,,HMDB:HMDB0034205,HMDB:HMDB0034205,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10400,HMDB:HMDB0014262,,HMDB:HMDB0014262,HMDB:HMDB0014262,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10401,HMDB:HMDB0010043,,HMDB:HMDB0010043,HMDB:HMDB0010043,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10402,HMDB:HMDB0041342,,HMDB:HMDB0041342,HMDB:HMDB0041342,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10403,HMDB:HMDB0044855,,HMDB:HMDB0044855,HMDB:HMDB0044855,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10404,HMDB:HMDB0035453,,HMDB:HMDB0035453,HMDB:HMDB0035453,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10405,HMDB:HMDB0006402,,HMDB:HMDB0006402,HMDB:HMDB0006402,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10406,HMDB:HMDB0006497,,HMDB:HMDB0006497,HMDB:HMDB0006497,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10407,HMDB:HMDB0116059,,HMDB:HMDB0116059,HMDB:HMDB0116059,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10408,HMDB:HMDB0036256,,HMDB:HMDB0036256,HMDB:HMDB0036256,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10409,HMDB:HMDB0010041,,HMDB:HMDB0010041,HMDB:HMDB0010041,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10410,HMDB:HMDB0044849,,HMDB:HMDB0044849,HMDB:HMDB0044849,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10411,HMDB:HMDB0003932,,HMDB:HMDB0003932,HMDB:HMDB0003932,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10412,HMDB:HMDB0015455,,HMDB:HMDB0015455,HMDB:HMDB0015455,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10413,HMDB:HMDB0010040,,HMDB:HMDB0010040,HMDB:HMDB0010040,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10414,HMDB:HMDB0035341,,HMDB:HMDB0035341,HMDB:HMDB0035341,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10415,HMDB:HMDB0010562,,HMDB:HMDB0010562,HMDB:HMDB0010562,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10416,HMDB:HMDB0044848,,HMDB:HMDB0044848,HMDB:HMDB0044848,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10417,HMDB:HMDB0115956,,HMDB:HMDB0115956,HMDB:HMDB0115956,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10418,HMDB:HMDB0116079,,HMDB:HMDB0116079,HMDB:HMDB0116079,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10419,HMDB:HMDB0004879,,HMDB:HMDB0004879,HMDB:HMDB0004879,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10420,HMDB:HMDB0010039,,HMDB:HMDB0010039,HMDB:HMDB0010039,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10421,HMDB:HMDB0035342,,HMDB:HMDB0035342,HMDB:HMDB0035342,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10422,HMDB:HMDB0010561,,HMDB:HMDB0010561,HMDB:HMDB0010561,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10423,HMDB:HMDB0045063,,HMDB:HMDB0045063,HMDB:HMDB0045063,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10424,HMDB:HMDB0006519,,HMDB:HMDB0006519,HMDB:HMDB0006519,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10425,HMDB:HMDB0006976,,HMDB:HMDB0006976,HMDB:HMDB0006976,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10426,HMDB:HMDB0041117,,HMDB:HMDB0041117,HMDB:HMDB0041117,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10427,HMDB:HMDB0039864,,HMDB:HMDB0039864,HMDB:HMDB0039864,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10428,HMDB:HMDB0010554,,HMDB:HMDB0010554,HMDB:HMDB0010554,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10429,HMDB:HMDB0044233,,HMDB:HMDB0044233,HMDB:HMDB0044233,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10430,HMDB:HMDB0006290,,HMDB:HMDB0006290,HMDB:HMDB0006290,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10431,HMDB:HMDB0012895,,HMDB:HMDB0012895,HMDB:HMDB0012895,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10432,HMDB:HMDB0006991,,HMDB:HMDB0006991,HMDB:HMDB0006991,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10433,HMDB:HMDB0038316,,HMDB:HMDB0038316,HMDB:HMDB0038316,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10434,HMDB:HMDB0015357,,HMDB:HMDB0015357,HMDB:HMDB0015357,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10435,HMDB:HMDB0054845,,HMDB:HMDB0054845,HMDB:HMDB0054845,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10436,HMDB:HMDB0044009,,HMDB:HMDB0044009,HMDB:HMDB0044009,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10437,HMDB:HMDB0060376,,HMDB:HMDB0060376,HMDB:HMDB0060376,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10438,HMDB:HMDB0001064,,HMDB:HMDB0001064,HMDB:HMDB0001064,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10439,HMDB:HMDB0006982,,HMDB:HMDB0006982,HMDB:HMDB0006982,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10440,HMDB:HMDB0015632,,HMDB:HMDB0015632,HMDB:HMDB0015632,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10441,HMDB:HMDB0029309,,HMDB:HMDB0029309,HMDB:HMDB0029309,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10442,HMDB:HMDB0041467,,HMDB:HMDB0041467,HMDB:HMDB0041467,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10443,HMDB:HMDB0116812,,HMDB:HMDB0116812,HMDB:HMDB0116812,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10444,HMDB:HMDB0054629,,HMDB:HMDB0054629,HMDB:HMDB0054629,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10445,HMDB:HMDB0047381,,HMDB:HMDB0047381,HMDB:HMDB0047381,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10446,HMDB:HMDB0044001,,HMDB:HMDB0044001,HMDB:HMDB0044001,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10447,HMDB:HMDB0001322,,HMDB:HMDB0001322,HMDB:HMDB0001322,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10448,HMDB:HMDB0032002,,HMDB:HMDB0032002,HMDB:HMDB0032002,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10449,HMDB:HMDB0006975,,HMDB:HMDB0006975,HMDB:HMDB0006975,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10450,HMDB:HMDB0125736,,HMDB:HMDB0125736,HMDB:HMDB0125736,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10451,HMDB:HMDB0051899,,HMDB:HMDB0051899,HMDB:HMDB0051899,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10452,HMDB:HMDB0001114,,HMDB:HMDB0001114,HMDB:HMDB0001114,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10453,HMDB:HMDB0032069,,HMDB:HMDB0032069,HMDB:HMDB0032069,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10454,HMDB:HMDB0034103,,HMDB:HMDB0034103,HMDB:HMDB0034103,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10455,HMDB:HMDB0116060,,HMDB:HMDB0116060,HMDB:HMDB0116060,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10456,HMDB:HMDB0039908,,HMDB:HMDB0039908,HMDB:HMDB0039908,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10457,HMDB:HMDB0029321,,HMDB:HMDB0029321,HMDB:HMDB0029321,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10458,HMDB:HMDB0015266,,HMDB:HMDB0015266,HMDB:HMDB0015266,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10459,HMDB:HMDB0046979,,HMDB:HMDB0046979,HMDB:HMDB0046979,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10460,HMDB:HMDB0036259,,HMDB:HMDB0036259,HMDB:HMDB0036259,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10461,HMDB:HMDB0031748,,HMDB:HMDB0031748,HMDB:HMDB0031748,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10462,HMDB:HMDB0046829,,HMDB:HMDB0046829,HMDB:HMDB0046829,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10463,HMDB:HMDB0116067,,HMDB:HMDB0116067,HMDB:HMDB0116067,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10464,HMDB:HMDB0040654,,HMDB:HMDB0040654,HMDB:HMDB0040654,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10465,HMDB:HMDB0046804,,HMDB:HMDB0046804,HMDB:HMDB0046804,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10466,HMDB:HMDB0038224,,HMDB:HMDB0038224,HMDB:HMDB0038224,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10467,HMDB:HMDB0038675,,HMDB:HMDB0038675,HMDB:HMDB0038675,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10468,HMDB:HMDB0116817,,HMDB:HMDB0116817,HMDB:HMDB0116817,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10469,HMDB:HMDB0046798,,HMDB:HMDB0046798,HMDB:HMDB0046798,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10470,HMDB:HMDB0052156,,HMDB:HMDB0052156,HMDB:HMDB0052156,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10471,HMDB:HMDB0011122,,HMDB:HMDB0011122,HMDB:HMDB0011122,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10472,HMDB:HMDB0009954,,HMDB:HMDB0009954,HMDB:HMDB0009954,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10473,HMDB:HMDB0046779,,HMDB:HMDB0046779,HMDB:HMDB0046779,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10474,HMDB:HMDB0047364,,HMDB:HMDB0047364,HMDB:HMDB0047364,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10475,HMDB:HMDB0011115,,HMDB:HMDB0011115,HMDB:HMDB0011115,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10476,HMDB:HMDB0112237,,HMDB:HMDB0112237,HMDB:HMDB0112237,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10477,HMDB:HMDB0031914,,HMDB:HMDB0031914,HMDB:HMDB0031914,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10478,HMDB:HMDB0010049,,HMDB:HMDB0010049,HMDB:HMDB0010049,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10479,HMDB:HMDB0034866,,HMDB:HMDB0034866,HMDB:HMDB0034866,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10480,HMDB:HMDB0116815,,HMDB:HMDB0116815,HMDB:HMDB0116815,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10481,HMDB:HMDB0035705,,HMDB:HMDB0035705,HMDB:HMDB0035705,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10482,HMDB:HMDB0045865,,HMDB:HMDB0045865,HMDB:HMDB0045865,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10483,HMDB:HMDB0062884,,HMDB:HMDB0062884,HMDB:HMDB0062884,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10484,HMDB:HMDB0047172,,HMDB:HMDB0047172,HMDB:HMDB0047172,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10485,HMDB:HMDB0012477,,HMDB:HMDB0012477,HMDB:HMDB0012477,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10486,HMDB:HMDB0062535,,HMDB:HMDB0062535,HMDB:HMDB0062535,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10487,HMDB:HMDB0001035,,HMDB:HMDB0001035,HMDB:HMDB0001035,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10488,HMDB:HMDB0010047,,HMDB:HMDB0010047,HMDB:HMDB0010047,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10489,HMDB:HMDB0039515,,HMDB:HMDB0039515,HMDB:HMDB0039515,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10490,HMDB:HMDB0045657,,HMDB:HMDB0045657,HMDB:HMDB0045657,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10491,HMDB:HMDB0006498,,HMDB:HMDB0006498,HMDB:HMDB0006498,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10492,HMDB:HMDB0060182,,HMDB:HMDB0060182,HMDB:HMDB0060182,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10493,HMDB:HMDB0116050,,HMDB:HMDB0116050,HMDB:HMDB0116050,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10494,HMDB:HMDB0125669,,HMDB:HMDB0125669,HMDB:HMDB0125669,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10495,HMDB:HMDB0013640,,HMDB:HMDB0013640,HMDB:HMDB0013640,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10496,HMDB:HMDB0010148,,HMDB:HMDB0010148,HMDB:HMDB0010148,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10497,HMDB:HMDB0010046,,HMDB:HMDB0010046,HMDB:HMDB0010046,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10498,HMDB:HMDB0031138,,HMDB:HMDB0031138,HMDB:HMDB0031138,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10499,HMDB:HMDB0033847,,HMDB:HMDB0033847,HMDB:HMDB0033847,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10500,HMDB:HMDB0045651,,HMDB:HMDB0045651,HMDB:HMDB0045651,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10501,HMDB:HMDB0006508,,HMDB:HMDB0006508,HMDB:HMDB0006508,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10502,HMDB:HMDB0012715,,HMDB:HMDB0012715,HMDB:HMDB0012715,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10503,HMDB:HMDB0115976,,HMDB:HMDB0115976,HMDB:HMDB0115976,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10504,HMDB:HMDB0004878,,HMDB:HMDB0004878,HMDB:HMDB0004878,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10505,HMDB:HMDB0010147,,HMDB:HMDB0010147,HMDB:HMDB0010147,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10506,HMDB:HMDB0010045,,HMDB:HMDB0010045,HMDB:HMDB0010045,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10507,HMDB:HMDB0034306,,HMDB:HMDB0034306,HMDB:HMDB0034306,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10508,HMDB:HMDB0045650,,HMDB:HMDB0045650,HMDB:HMDB0045650,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10509,HMDB:HMDB0013187,,HMDB:HMDB0013187,HMDB:HMDB0013187,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10510,HMDB:HMDB0006514,,HMDB:HMDB0006514,HMDB:HMDB0006514,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10511,HMDB:HMDB0006994,,HMDB:HMDB0006994,HMDB:HMDB0006994,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10512,HMDB:HMDB0116097,,HMDB:HMDB0116097,HMDB:HMDB0116097,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10513,HMDB:HMDB0004880,,HMDB:HMDB0004880,HMDB:HMDB0004880,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10514,HMDB:HMDB0001165,,HMDB:HMDB0001165,HMDB:HMDB0001165,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10515,HMDB:HMDB0031105,,HMDB:HMDB0031105,HMDB:HMDB0031105,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10516,HMDB:HMDB0006523,,HMDB:HMDB0006523,HMDB:HMDB0006523,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10517,HMDB:HMDB0006985,,HMDB:HMDB0006985,HMDB:HMDB0006985,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10518,HMDB:HMDB0031788,,HMDB:HMDB0031788,HMDB:HMDB0031788,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10519,HMDB:HMDB0040505,,HMDB:HMDB0040505,HMDB:HMDB0040505,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10520,HMDB:HMDB0045057,,HMDB:HMDB0045057,HMDB:HMDB0045057,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10521,HMDB:HMDB0035459,,HMDB:HMDB0035459,HMDB:HMDB0035459,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10522,HMDB:HMDB0003947,,HMDB:HMDB0003947,HMDB:HMDB0003947,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10523,HMDB:HMDB0001980,,HMDB:HMDB0001980,HMDB:HMDB0001980,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10524,HMDB:HMDB0115957,,HMDB:HMDB0115957,HMDB:HMDB0115957,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10525,HMDB:HMDB0031904,,HMDB:HMDB0031904,HMDB:HMDB0031904,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10526,HMDB:HMDB0039203,,HMDB:HMDB0039203,HMDB:HMDB0039203,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10527,HMDB:HMDB0002071,,HMDB:HMDB0002071,HMDB:HMDB0002071,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10528,HMDB:HMDB0030443,,HMDB:HMDB0030443,HMDB:HMDB0030443,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10529,HMDB:HMDB0044841,,HMDB:HMDB0044841,HMDB:HMDB0044841,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10530,HMDB:HMDB0060377,,HMDB:HMDB0060377,HMDB:HMDB0060377,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10531,HMDB:HMDB0060188,,HMDB:HMDB0060188,HMDB:HMDB0060188,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10532,HMDB:HMDB0006993,,HMDB:HMDB0006993,HMDB:HMDB0006993,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10533,HMDB:HMDB0034536,,HMDB:HMDB0034536,HMDB:HMDB0034536,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
10534,HMDB:HMDB0040945,,HMDB:HMDB0040945,HMDB:HMDB0040945,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
